run,sampled_lumi_MB,prescale_MB,livetime_MB,nevents_MB,sampled_lumi_HT2,prescale_HT2,livetime_HT2,nevents_HT2
15097029,0.003201,611.42803955,0.849936201087802,19206.0,1.8292374098248,1.0,0.794374650164811,51091.0
15097030,0.000875,572.32531738,0.606722448424829,5250.0,0.472486129921824,1.0,0.572437553832903,13291.0
15097032,0.0008343333333333,539.39471436,0.855826611695412,5006.0,0.419512441991844,1.0,0.797782216406089,11583.0
15097034,0.0037371666666666,529.29071045,0.807425820645865,22423.0,1.89449867848091,1.0,0.77332170880558,53220.0
15097039,0.0013126666666666,447.25735474,0.778374926246517,7876.0,0.556858485438578,1.0,0.738281067439361,15797.0
15097040,0.0036555,434.50134277,0.877438950168856,21933.0,1.49009502034008,1.0,0.823176495553369,42671.0
15097041,0.003839,405.6413269,0.887158853639986,23034.0,1.46878058830689,1.0,0.836754407148032,41580.0
15097042,0.0037223333333333,378.2333374,0.8980011434673,22334.0,1.32906348358065,1.0,0.84771047413016,37618.0
15097043,0.0033928333333333,356.20132446,0.902360050471795,20357.0,1.13937724155197,1.0,0.850725291044578,32080.0
15097044,0.003856,336.84533691,0.907121452613278,23136.0,1.22443171041607,1.0,0.855130587890052,34968.0
15097046,0.0036155,318.12664795,0.885683062587609,21693.0,1.09035416730852,1.0,0.83960982501902,30679.0
15097049,0.0011773333333333,293.79998779,0.883020071712029,7064.0,0.329204458413089,1.0,0.84039811605794,9451.0
15097050,0.0038991666666666,294.72003174,0.915838873648925,23395.0,1.094260391083,1.0,0.87208395969044,31327.0
15097051,0.0016606666666666,271.80264282,0.910883537560938,9964.0,0.429068200273803,1.0,0.865870688451334,12363.0
15097054,0.0040508333333333,257.72000122,0.921691288183953,24305.0,0.990864520218028,1.0,0.874796951143321,28004.0
15097055,0.0018371666666666,246.54666138,0.883996849657005,11023.0,0.431934487745858,1.0,0.842987075155577,12327.0
15097056,0.0039715,239.84132385,0.927181114196475,23829.0,0.904463677321359,1.0,0.880394108963576,25645.0
15097057,0.0014456666666666,225.46266174,0.920935409931085,8674.0,0.310266571904887,1.0,0.876640159045726,8814.0
15097059,3.55e-05,218.85067749,0.5815375,213.0,0.0074178814668984,1.0,0.555240793201133,196.0
15097061,0.0042655,207.54267883,0.933446427805705,25593.0,0.845044460701405,1.0,0.891028495102404,24015.0
15097062,0.0041915,196.41201782,0.92967635073454,25149.0,0.786511270801969,1.0,0.888176352705411,22160.0
15097063,0.0047585,176.37998962,0.938778618639311,28551.0,0.805807474117844,1.0,0.901311878245016,22741.0
15097064,0.0013953333333333,178.07333374,0.926515038035611,8372.0,0.237878457006937,1.0,0.887014515496273,6783.0
15097065,0.004272,178.69200134,0.930442309817586,25632.0,0.728879327752726,1.0,0.888400362084573,20610.0
15097066,0.0030876666666666,162.71200562,0.896073009786781,18526.0,0.483604660312741,1.0,0.862549178792231,13812.0
15098001,0.0025816666666666,159.42935181,0.940380589617243,15490.0,0.394628554489489,1.0,0.90162037037037,10906.0
15098002,0.0013788333333333,146.61065674,0.933170415670873,8273.0,0.195528441652255,1.0,0.902596380802518,5736.0
15098003,0.0047393333333333,148.05332947,0.944492731447433,28436.0,0.673061710901288,1.0,0.905978875895888,19214.0
15098005,0.0046486666666666,138.20799255,0.946574001292149,27892.0,0.616614762427874,1.0,0.908462332301342,17606.0
15098007,0.000769,778.55737305,0.622214132666031,4614.0,0.552687848173562,1.0,0.574384650397395,16285.0
15098008,0.0003506666666666,807.43066406,0.54939512199836,2104.0,0.26758059270366,1.0,0.519205980922918,7943.0
15098009,0.0021735,854.24005127,0.559315832369195,13041.0,1.70991327968877,1.0,0.515100087921974,49258.0
15098010,0.002684,1042.92272949,0.542039404320408,16104.0,2.81004473080339,1.0,0.544138491612981,80773.0
15098011,0.001104,1125.78271484,0.501736917622577,6624.0,1.18572876782477,1.0,0.478671713890223,33509.0
15098012,0.0002256666666666,1116.4185791,0.394736113187076,1354.0,0.244667886152585,1.0,0.383344609833108,6799.0
15098013,0.0010138333333333,1098.109375,0.517554810237924,6083.0,1.08123034034907,1.0,0.502646204894235,30149.0
15098014,0.000111,1056.53466797,0.394982227528109,666.0,0.11188286244741,1.0,0.376820388349515,3105.0
15098015,0.0007498333333333,1048.02392578,0.58521375484284,4499.0,0.751789213253331,1.0,0.559853857726198,20774.0
15098016,0.0006818333333333,1009.45471191,0.446709704614325,4091.0,0.661908552048681,1.0,0.429594102915466,18183.0
15098017,0.0017275,959.68139648,0.486753733114478,10365.0,1.59409828994093,1.0,0.468035995404842,44000.0
15098018,0.0023213333333333,878.12530518,0.628532248301186,13928.0,1.94996409084766,1.0,0.601257045718887,53744.0
15098019,0.0019078333333333,777.39862061,0.617895950732538,11447.0,1.40555519031277,1.0,0.585570317465121,38698.0
15098020,0.001788,723.80670166,0.491122252100426,10728.0,1.22238426464439,1.0,0.463881708774563,33380.0
15098021,0.0018873333333333,673.41070557,0.505766627535549,11324.0,1.21012220490817,1.0,0.481560407062712,33219.0
15098022,0.0011728333333333,627.55596924,0.456011001678432,7037.0,0.695891922370475,1.0,0.431149960267908,18941.0
15098024,0.0005568333333333,585.57867432,0.463060573595989,3341.0,0.305903187824941,1.0,0.434421519979107,8317.0
15098028,0.0023975,557.62670898,0.822763372834023,14385.0,1.26760402321639,1.0,0.780110953188758,34030.0
15098029,0.0029983333333333,526.64666748,0.826926282944828,17990.0,1.47260472620938,1.0,0.771176403163566,40367.0
15098035,0.003491,488.20529175,0.860950231859766,20946.0,1.59598150837694,1.0,0.806220006696179,43344.0
15098036,0.003214,434.39865112,0.868361111969234,19284.0,1.32709331913176,1.0,0.825405747207195,35244.0
15098037,0.003465,412.98535156,0.848855503420009,20790.0,1.34556739054713,1.0,0.798180908240312,36682.0
15098038,0.0036471666666666,384.02667236,0.874817751723844,21883.0,1.31616715141544,1.0,0.822075368151468,35951.0
15098039,0.0018448333333333,322.34667969,0.893596541541328,11069.0,0.56112931397115,1.0,0.843187381017134,15502.0
15098040,0.0008125,322.9173584,0.931366974664574,4875.0,0.254635852487471,1.0,0.903910903910904,6980.0
15098041,0.0044743333333333,327.35464478,0.950092516764103,26846.0,1.42281015881479,1.0,0.922924153584263,39036.0
15098042,0.0016475,308.84533691,0.900277902872902,9885.0,0.484585537660662,1.0,0.857394251450173,13155.0
15098066,0.0049046666666666,634.2467041,0.889589643140262,29428.0,2.91691031451829,1.0,0.834151774904354,86122.0
15098067,0.0002111666666666,908.74395752,0.854662247643485,1267.0,0.181190224910533,1.0,0.806979280261723,5180.0
15098068,0.0018506666666666,918.73199463,0.917785382236517,11104.0,1.61899447877342,1.0,0.873915536728389,47243.0
15098069,0.0037663333333333,964.23065186,0.913000298455668,22598.0,3.47152636889086,1.0,0.872753704417277,99547.0
15098070,0.003461,941.23864746,0.917741478813422,20766.0,3.11388321638038,1.0,0.877245867603609,87886.0
