run,sampled_lumi_VPDMB,prescale_VPDMB,lifetime_VPDMB,nevents_VPDMB,sampled_lumi_BHT2,prescale_BHT2,lifetime_BHT2,nevents_BHT2,BHT2_weight
13055004,1.27188922539815e-07,20602.80078125,0.775558140470994,3180.0,0.0222246810744025,1.0,0.823089873824792,43751.0,1589.2722386882897
13055006,1.97581757360509e-07,19341.40039062,0.805416724105863,4939.0,0.0328760331440657,1.0,0.858014368469638,64257.0,1583.7273378496875
13055007,1.96653253651394e-07,18679.0,0.778044148586038,4916.0,0.0317819393483112,1.0,0.827757630088423,61231.0,1595.4863606913348
13055008,1.98823411941455e-07,18146.0,0.799203769573654,4970.0,0.0314613383313858,1.0,0.850925420741176,61088.0,1571.8654312884773
13055009,2.02036365750755e-07,17698.80078125,0.852607426529845,5051.0,0.0314004233501495,1.0,0.908150777138661,59617.0,1597.202344663763
13055010,2.03059745803579e-07,17082.40039062,0.839279103582586,5076.0,0.0305649154005574,1.0,0.893718303724215,57706.0,1600.0876801831264
13055011,2.03579074687902e-07,16467.59960938,0.780071916242413,5090.0,0.0297290314401536,1.0,0.830611751186912,55146.0,1618.44331483753
13055014,3.10265908584999e-08,15573.0,0.528737698869623,776.0,0.0043357877670651,1.0,0.564774588704508,8140.0,1585.785605440578
13055016,2.00903961115678e-07,14846.79980469,0.781391562072697,5023.0,0.0267941018349964,1.0,0.827921324090351,50161.0,1575.2525673794148
13055017,2.02913903190522e-07,14280.0,0.793295357260266,5072.0,0.0262595965379677,1.0,0.844031958123838,49142.0,1568.11750548601
13055018,2.02566372183825e-07,13857.20019531,0.837484557347912,5064.0,0.0254930070613623,1.0,0.89024046325368,47577.0,1567.8433083339974
13055019,2.03319872200252e-07,13599.0,0.793917025538132,5083.0,0.0251918968764696,1.0,0.84144024661266,47160.0,1553.4649263292574
13055020,2.04057240518701e-07,13253.79980469,0.804324017505344,5102.0,0.0248268983496245,1.0,0.855802894426451,45870.0,1568.5372409600996
13055021,2.04889198967905e-07,12983.0,0.803920125908057,5123.0,0.0244691650767411,1.0,0.855217316808498,45136.0,1567.6168717311605
13055022,2.04474192237874e-07,12680.79980469,0.85057674354388,5111.0,0.0240298336738176,1.0,0.903335240742255,44386.0,1550.750634460641
13055023,3.5907331715798e-08,12571.79980469,0.631904274028365,897.0,0.0041836927913466,1.0,0.670938660067173,7790.0,1537.035740443918
13055024,3.44884383435245e-08,12349.40039062,0.735809136363062,862.0,0.0039193333604255,1.0,0.776342394967423,7097.0,1582.5828644398339
13055034,2.08761013508059e-07,21967.59960938,0.788323657766615,5219.0,0.0351350695001328,1.0,0.837060064671586,67347.0,1807.6057291594545
13055035,2.56329793530066e-07,19021.40039062,0.797201531500174,6408.0,0.0376451451600145,1.0,0.845497341018748,72264.0,1788.904328808323
13055036,2.54868817667161e-07,16918.80078125,0.791834420349729,6372.0,0.0337438056146718,1.0,0.841305505409302,64998.0,1762.2385802382332
13055037,2.56881369060175e-07,15242.59960938,0.824864881903742,6421.0,0.0308696809824334,1.0,0.876186380353541,59320.0,1752.5654802769895
